Time,Symbol,Side,Quantity,Price,Value,P&L,Z-Score
848790,KEY,SELL,3,21.25,63.75,0.03,2.5281
848837,NAKD,BUY,29,0.76,22.07,,-2.3590
848838,NAKD,BUY,29,0.76,22.07,,-2.0303
848974,TEVA,BUY,2,10.33,20.66,,-2.1838
848996,ZNGA,BUY,1,11.00,11.00,,-2.7296
848997,ZNGA,BUY,1,11.00,11.00,,-2.3627
848998,ZNGA,BUY,1,11.00,11.00,,-2.1377
849035,ZNGA,BUY,1,10.99,10.99,,-4.3589
849053,BNGO,BUY,2,7.19,14.38,,-2.3313
849077,NAKD,SELL,58,0.76,44.18,0.05,3.9628
849494,NNDM,BUY,2,8.94,17.88,,-2.0829
849556,NNDM,BUY,2,8.91,17.82,,-2.4054
849557,NNDM,BUY,2,8.91,17.82,,-2.0829
849586,ALDX,BUY,1,13.25,13.25,,-2.2934
849841,ALDX,BUY,1,13.21,13.21,,-2.0426
849842,ALDX,BUY,1,13.20,13.20,,-2.3779
849843,ALDX,BUY,1,13.20,13.20,,-2.2361
849858,ALDX,BUY,1,13.16,13.16,,-2.1947
849859,EGO,BUY,1,10.99,10.99,,-3.0000
849860,ALDX,BUY,1,13.16,13.16,,-2.0037
849862,ALDX,BUY,1,13.15,13.15,,-2.3091
849863,ALDX,BUY,1,13.15,13.15,,-2.0796
849868,ALDX,BUY,1,13.13,13.13,,-2.2892
850038,BB,BUY,2,9.03,18.06,,-2.3009
850039,BB,BUY,2,9.03,18.06,,-2.0017
850061,BB,BUY,2,9.02,18.04,,-2.0426
850062,BB,BUY,2,9.02,18.04,,-2.4736
850063,BB,BUY,2,9.02,18.04,,-2.3805
850064,BB,BUY,2,9.02,18.04,,-2.0000
850368,EQT,BUY,1,18.78,18.78,,-2.0000
850431,NNDM,SELL,6,8.93,53.58,0.06,3.2206
850493,TIRX,BUY,1,14.80,14.80,,-2.4608
850507,SQQQ,SELL,2,10.59,21.18,0.04,2.9563
850602,EOLS,BUY,2,9.29,18.58,,-2.3967
850668,TIRX,BUY,1,14.80,14.80,,-2.0901
850675,JFIN,BUY,2,7.02,14.04,,-2.1826
850688,BNGO,BUY,2,7.19,14.38,,-2.2361
850744,ARVL,BUY,1,18.67,18.67,,-2.7925
850785,OCGN,BUY,1,10.78,10.78,,-2.0226
850919,ADMA,BUY,9,1.84,16.61,,-4.3589
850920,ADMA,BUY,9,1.84,16.61,,-3.0000
850998,PLTR,SELL,1,23.93,23.93,-0.01,2.3805
851267,CLF,SELL,1,19.22,19.22,0.03,2.6550
851521,GEVO,SELL,25,7.42,185.50,0.75,2.2494
851876,ASTS,BUY,2,9.35,18.70,,-2.6229
851949,OCGN,BUY,1,10.77,10.77,,-2.1377
852032,ALDX,SELL,19,13.22,251.18,-1.13,2.0761
852053,EQT,BUY,1,18.77,18.77,,-2.2478
852252,SOS,BUY,4,4.70,18.80,,-2.2316
852326,GOLD,BUY,1,22.01,22.01,,-2.3627
852464,PCG,BUY,2,10.76,21.52,,-2.1094
852487,XXII,BUY,3,5.46,16.37,,-4.3589
852492,XXII,BUY,3,5.46,16.37,,-3.0000
852753,TEVA,SELL,6,10.34,62.04,0.02,4.3589
852818,BNGO,SELL,4,7.21,28.84,0.08,2.7340
852939,CDEV,BUY,5,4.28,21.40,,-2.9066
852978,SKLZ,BUY,1,20.17,20.17,,-2.1534
853188,OCGN,BUY,2,10.74,21.48,,-3.9196
853189,OCGN,BUY,2,10.74,21.48,,-2.8295
853190,OCGN,BUY,2,10.74,21.48,,-2.3805
853191,OCGN,BUY,1,10.74,10.74,,-2.0000
853456,SKLZ,SELL,11,20.16,221.76,-1.66,4.3371
853625,GOLD,BUY,1,22.01,22.01,,-2.0140
853700,MNMD,BUY,4,5.52,22.08,,-4.3589
853788,MNMD,BUY,4,5.52,22.08,,-3.0000
853808,MNMD,BUY,4,5.52,22.08,,-2.3805
853816,MNMD,BUY,4,5.52,22.08,,-2.0000
853878,SKLZ,BUY,1,20.14,20.14,,-3.1706
853879,SKLZ,BUY,1,20.13,20.13,,-3.5285
853905,NKLA,BUY,1,12.80,12.80,,-2.0592
853930,NKLA,BUY,1,12.79,12.79,,-4.3589
853931,NKLA,BUY,1,12.79,12.79,,-3.0000
853932,NKLA,BUY,1,12.79,12.79,,-2.3805
853968,NKLA,BUY,1,12.78,12.78,,-2.7340
853969,NKLA,BUY,1,12.78,12.78,,-2.3072
853972,CTRM,BUY,36,0.58,20.75,,-3.4667
853973,CTRM,BUY,36,0.58,20.75,,-2.6262
853974,CTRM,BUY,35,0.58,20.18,,-2.1711
854016,BB,BUY,2,9.01,18.02,,-2.5236
854017,BB,BUY,2,9.01,18.02,,-2.1106
854145,VXRT,BUY,3,6.56,19.68,,-2.0162
854698,IDN,BUY,1,10.42,10.42,,-2.2959
854709,ACB,BUY,2,8.70,17.40,,-2.3349
854815,BNGO,BUY,2,7.19,14.38,,-2.0647
854904,RNWK,SELL,62,2.69,166.78,0.27,2.8113
854991,EGO,BUY,1,10.99,10.99,,-2.3805
855006,SKLZ,BUY,1,20.13,20.13,,-2.5059
855007,SKLZ,BUY,1,20.13,20.13,,-2.0827
855009,NNDM,BUY,2,8.96,17.93,,-2.0426
855070,NNDM,BUY,2,8.96,17.93,,-2.4736
855071,NNDM,BUY,2,8.96,17.93,,-2.3805
855209,NNDM,BUY,2,8.96,17.93,,-2.0000
855255,XXII,BUY,3,5.45,16.35,,-3.5301
855256,XXII,BUY,3,5.45,16.35,,-2.6550
855257,XXII,BUY,3,5.45,16.35,,-2.1773
855355,NNDM,BUY,2,8.96,17.92,,-3.0533
855360,NNDM,BUY,2,8.96,17.92,,-2.4121
855361,NNDM,BUY,2,8.96,17.92,,-2.0226
855371,ZNGA,SELL,12,11.01,132.06,-0.16,4.3589
855475,NNDM,BUY,2,8.96,17.91,,-2.5834
855585,NNDM,BUY,2,8.95,17.90,,-2.7340
855586,NNDM,BUY,2,8.95,17.90,,-2.2316
855597,NNDM,BUY,2,8.94,17.88,,-2.2474
855664,TIRX,BUY,1,14.75,14.75,,-2.1167
856001,ACB,BUY,2,8.70,17.40,,-2.0000
856018,AMC,BUY,1,11.91,11.91,,-2.6540
856019,AMC,BUY,1,11.91,11.91,,-2.1766
856042,OCGN,SELL,9,10.76,96.84,0.11,2.8832
856278,NKLA,BUY,1,12.77,12.77,,-2.7953
856279,NKLA,BUY,1,12.77,12.77,,-2.2687
856516,COG,BUY,1,16.63,16.63,,-2.2324
856611,NNDM,SELL,22,8.96,197.12,0.05,2.1368
856723,BKR,BUY,1,20.17,20.17,,-3.5308
856859,VST,BUY,1,16.77,16.77,,-2.3534
856861,VST,BUY,1,16.77,16.77,,-2.0426
856914,DGLY,BUY,11,1.85,20.41,,-2.3805
856915,DGLY,BUY,11,1.85,20.41,,-2.3805
856932,DGLY,BUY,11,1.85,20.35,,-3.0533
856933,DGLY,BUY,10,1.85,18.50,,-2.4121
856934,DGLY,BUY,10,1.85,18.50,,-2.0226
856947,CDEV,BUY,4,4.28,17.12,,-2.3276
856960,NKLA,BUY,1,12.76,12.76,,-2.3116
857030,TIRX,BUY,1,14.73,14.73,,-2.1071
857119,MUX,BUY,17,1.15,19.46,,-4.3589
857120,MUX,BUY,16,1.15,18.32,,-3.0000
857121,MUX,BUY,16,1.15,18.32,,-2.3805
857202,SM,BUY,1,17.46,17.46,,-3.2660
857203,SM,BUY,1,17.46,17.46,,-2.5355
857204,SM,BUY,1,17.46,17.46,,-2.1106
857206,SM,BUY,1,17.45,17.45,,-2.0926
857222,AM,BUY,2,9.06,18.12,,-2.1106
857241,BB,SELL,41,9.02,369.82,-1.26,4.3589
857553,EQT,BUY,1,18.77,18.77,,-2.2871
857695,PSFE,BUY,1,13.98,13.98,,-2.8832
857965,NNDM,BUY,2,8.94,17.88,,-2.2873
858001,MRO,BUY,1,11.01,11.01,,-4.3589
858003,EQT,BUY,1,18.76,18.76,,-2.7340
858004,EQT,BUY,1,18.76,18.76,,-2.2316
858320,SUNW,SELL,14,12.94,181.16,-0.48,3.5301
858321,SKLZ,BUY,1,20.07,20.07,,-3.6623
858322,SKLZ,BUY,1,20.07,20.07,,-2.7307
858323,SKLZ,BUY,1,20.07,20.07,,-2.2340
858368,NNDM,BUY,2,8.93,17.86,,-2.9010
858375,EQT,BUY,1,18.75,18.75,,-2.5491
858377,NKLA,BUY,1,12.75,12.75,,-2.4597
858378,NKLA,BUY,1,12.75,12.75,,-2.0540
858471,OCGN,BUY,1,10.74,10.74,,-2.2101
858512,CTRM,SELL,140,0.58,80.89,0.18,2.4653
858547,SKLZ,BUY,1,20.06,20.06,,-2.0528
858561,SKLZ,BUY,1,20.06,20.06,,-2.1195
858564,SKLZ,BUY,1,20.05,20.05,,-2.3878
858572,OCGN,BUY,2,10.73,21.46,,-2.2258
858706,BNGO,SELL,2,7.22,14.44,0.06,3.3079
858711,CLF,BUY,1,19.22,19.22,,-3.0000
858713,CLF,BUY,1,19.22,19.22,,-2.3805
858715,CLF,BUY,1,19.22,19.22,,-2.0000
859318,MNMD,BUY,3,5.50,16.50,,-2.1967
859372,COG,BUY,1,16.62,16.62,,-2.5955
859375,APHA,BUY,1,15.06,15.06,,-2.0396
859376,APHA,BUY,1,15.06,15.06,,-2.2268
859407,APHA,BUY,1,15.05,15.05,,-2.0095
859408,APHA,BUY,1,15.05,15.05,,-2.2361
859409,APHA,BUY,1,15.05,15.05,,-2.0647
859410,APHA,BUY,1,15.05,15.05,,-2.0000
859438,ACB,BUY,2,8.69,17.38,,-2.6600
859477,ACB,BUY,2,8.69,17.38,,-2.2517
859586,XXII,SELL,74,5.47,404.78,0.05,4.3589
859700,AAL,BUY,1,21.83,21.83,,-2.5355
859704,CLF,SELL,3,19.24,57.72,0.06,2.4597
859705,RRC,BUY,2,9.72,19.44,,-2.2959
859722,ERX,BUY,1,22.70,22.70,,-2.2616
859733,EQT,BUY,1,18.75,18.75,,-2.1106
860043,ALDX,BUY,1,13.15,13.15,,-2.5532
860044,ALDX,BUY,1,13.15,13.15,,-2.1131
860089,AAL,BUY,1,21.83,21.83,,-2.1676
860286,CTRM,BUY,38,0.58,21.99,,-2.7671
860287,CTRM,BUY,38,0.58,21.99,,-2.5588
860327,CTRM,BUY,38,0.58,21.97,,-2.8366
860418,SENS,BUY,10,2.18,21.80,,-2.0000
860472,IDN,SELL,1,10.50,10.50,0.08,2.4258
860522,CTRM,BUY,37,0.58,21.39,,-2.2880
860608,CTRM,BUY,37,0.58,21.39,,-2.0632
860800,APHA,SELL,6,15.06,90.36,0.04,4.3589
860840,RF,BUY,1,21.08,21.08,,-3.3627
860971,ZOM,BUY,17,1.24,21.00,,-4.3589
860993,BKR,BUY,1,20.17,20.17,,-2.6588
861250,MRO,BUY,1,11.01,11.01,,-3.0000
861397,NSPR,BUY,3,6.05,18.15,,-2.3119
861399,ZOM,BUY,17,1.24,21.00,,-3.0000
861423,NSPR,BUY,3,6.05,18.15,,-2.1193
861424,NSPR,BUY,3,6.03,18.09,,-2.7935
861425,NSPR,BUY,3,6.03,18.09,,-2.3267
861435,NSPR,BUY,3,6.02,18.06,,-2.2978
861438,NSPR,BUY,3,6.01,18.03,,-2.2464
861492,ALDX,SELL,2,13.20,26.40,0.10,2.2476
861614,TTOO,BUY,13,1.51,19.63,,-3.3627
861615,TTOO,BUY,13,1.51,19.63,,-2.6354
861616,TTOO,BUY,13,1.51,19.63,,-2.2156
861657,CCJ,BUY,1,16.64,16.64,,-3.1099
861658,CCJ,BUY,1,16.64,16.64,,-2.5733
861659,CCJ,BUY,1,16.64,16.64,,-2.1257
861778,DGLY,BUY,10,1.84,18.40,,-4.3589
861795,ACST,BUY,34,0.56,19.04,,-2.2806
861806,CTXR,BUY,9,2.01,18.09,,-2.3805
861807,CTXR,BUY,9,2.01,18.09,,-2.3805
861840,NYCB,BUY,1,12.59,12.59,,-2.4401
861842,NYCB,BUY,1,12.59,12.59,,-2.0647
861845,VST,BUY,1,16.76,16.76,,-2.8832
861846,VST,BUY,1,16.76,16.76,,-2.3170
861857,WISH,BUY,1,14.98,14.98,,-2.0743
861886,CTXR,BUY,8,2.01,16.08,,-2.3805
861907,NNDM,SELL,4,8.97,35.88,0.14,2.5236
861915,PCG,BUY,1,10.74,10.74,,-3.1623
861916,PCG,BUY,1,10.74,10.74,,-3.0000
861959,CTXR,BUY,8,2.00,16.04,,-2.7699
861978,OCGN,BUY,1,10.72,10.72,,-2.4401
861981,OCGN,BUY,1,10.72,10.72,,-2.1210
862029,DGLY,SELL,63,1.85,116.86,0.31,2.0095
862041,FRSX,BUY,3,5.53,16.59,,-2.2389
862139,WISH,BUY,1,14.95,14.95,,-2.6929
862140,WISH,BUY,1,14.95,14.95,,-2.2553
862348,VST,BUY,1,16.75,16.75,,-2.5556
862349,VST,BUY,1,16.75,16.75,,-2.1210
862375,ZOM,BUY,14,1.23,17.22,,-3.5301
862377,ZOM,BUY,14,1.23,17.22,,-2.6550
862378,ZOM,BUY,14,1.23,17.22,,-2.1773
862416,NKLA,BUY,1,12.74,12.74,,-2.4736
862417,NKLA,BUY,1,12.74,12.74,,-2.3805
862418,NKLA,BUY,1,12.73,12.73,,-3.2638
862419,NKLA,BUY,1,12.73,12.73,,-2.5236
862420,NKLA,BUY,1,12.73,12.73,,-2.0948
862521,FTI,BUY,2,7.05,14.11,,-2.3534
862940,GE,BUY,1,13.21,13.21,,-4.3589
863003,NLOK,SELL,3,22.48,67.44,0.07,2.8295
863192,ALDX,BUY,1,13.18,13.18,,-3.0000
863437,OCGN,SELL,5,10.73,53.65,0.01,2.0000
863508,ZOM,BUY,14,1.23,17.15,,-4.3589
863609,SNDL,BUY,18,0.93,16.74,,-4.3589
863979,SKLZ,SELL,10,20.01,200.10,-0.81,4.3589
863982,OCGN,BUY,1,10.71,10.71,,-2.7340
864013,ALDX,SELL,1,13.26,13.26,0.08,2.7141
864085,ZOM,BUY,15,1.22,18.30,,-3.8787
864086,ZOM,BUY,15,1.22,18.30,,-2.8113
864087,ZOM,BUY,15,1.22,18.30,,-2.2718
864101,VST,SELL,6,16.76,100.56,0.00,4.3589
864196,RRC,BUY,2,9.71,19.42,,-2.9891
864526,OCGN,BUY,1,10.71,10.71,,-2.2361
864529,SUNW,BUY,1,12.87,12.87,,-2.6365
864679,ZOM,SELL,155,1.23,190.65,0.25,4.3589
864975,AMC,BUY,1,11.90,11.90,,-2.7080
864985,AMC,BUY,1,11.90,11.90,,-2.2260
865052,ARVL,SELL,1,18.81,18.81,0.14,2.0057
865085,SNDL,BUY,22,0.93,20.46,,-3.8787
865086,SNDL,BUY,22,0.93,20.46,,-2.8113
865352,FCEL,BUY,1,10.79,10.79,,-2.1368
866033,RIBT,SELL,81,1.25,101.25,1.60,2.4010
866115,SKLZ,BUY,1,19.99,19.99,,-4.3589
866116,SKLZ,BUY,1,19.99,19.99,,-3.0000
866117,SKLZ,BUY,1,19.99,19.99,,-2.3805
866118,SKLZ,BUY,1,19.99,19.99,,-2.0000
866122,SKLZ,BUY,1,19.98,19.98,,-2.6294
866124,SKLZ,BUY,1,19.98,19.98,,-2.1676
866172,SKLZ,SELL,6,20.02,120.12,0.20,2.8337
866187,SNDL,BUY,23,0.93,21.39,,-2.2718
866240,PCG,BUY,1,10.73,10.73,,-3.5301
866241,PCG,BUY,1,10.73,10.73,,-2.6550
866242,PCG,BUY,1,10.73,10.73,,-2.1773
866369,EDU,BUY,1,16.09,16.09,,-2.4736
866370,EDU,BUY,1,16.09,16.09,,-2.0647
866385,NKLA,BUY,1,12.71,12.71,,-2.0829
866412,TIRX,SELL,8,14.88,119.04,0.40,4.3589
866480,AMRN,SELL,4,5.19,20.76,0.04,4.3589
866600,LU,BUY,1,13.95,13.95,,-2.3499
866601,LU,BUY,1,13.95,13.95,,-2.1741
866708,RRC,BUY,2,9.71,19.42,,-2.4350
866709,RRC,BUY,2,9.71,19.42,,-2.0368
866723,SU,BUY,1,20.72,20.72,,-2.0248
866801,UVXY,BUY,4,4.58,18.32,,-2.1676
866898,SNDL,BUY,22,0.93,20.45,,-3.2598
866899,SNDL,BUY,22,0.93,20.45,,-2.5249
866972,SNDL,BUY,22,0.93,20.45,,-2.0981
867090,SKLZ,BUY,1,19.95,19.95,,-2.8868
867091,SKLZ,BUY,1,19.95,19.95,,-2.3333
867158,UVXY,BUY,4,4.58,18.32,,-2.1676
867226,ETTX,BUY,9,2.13,19.17,,-3.9386
867227,ETTX,BUY,9,2.13,19.17,,-2.8368
867228,ETTX,BUY,9,2.12,19.08,,-2.8333
867526,NKLA,BUY,1,12.70,12.70,,-2.3723
867528,NKLA,BUY,1,12.70,12.70,,-2.0030
867615,SNDL,BUY,20,0.93,18.58,,-3.2016
867620,NNDM,BUY,2,8.96,17.92,,-2.1106
867626,SNDL,BUY,20,0.93,18.57,,-3.2642
867627,COG,BUY,1,16.61,16.61,,-2.8536
867628,COG,BUY,1,16.61,16.61,,-2.2968
867653,AR,BUY,1,9.83,9.83,,-2.1362
867678,SQQQ,BUY,1,10.57,10.57,,-2.7080
867683,RVPH,SELL,30,7.18,215.40,2.25,2.2308
867715,CTRM,BUY,34,0.58,19.65,,-2.0829
867725,CTRM,BUY,34,0.58,19.64,,-3.4118
867726,CTRM,BUY,34,0.58,19.62,,-3.2746
867727,CTRM,BUY,33,0.58,19.04,,-2.5455
867729,CTRM,BUY,33,0.58,19.04,,-2.1095
867741,OCGN,BUY,1,10.70,10.70,,-3.1623
867750,OCGN,BUY,1,10.70,10.70,,-2.4736
867751,OCGN,BUY,1,10.70,10.70,,-2.0647
868000,ADT,BUY,1,9.62,9.62,,-3.0645
868001,ADT,BUY,1,9.62,9.62,,-2.4217
868006,ADT,BUY,1,9.61,9.61,,-2.4157
868007,ADT,BUY,1,9.61,9.61,,-2.0290
868296,SKLZ,SELL,2,19.95,39.90,0.00,2.9448
868361,GE,BUY,1,13.21,13.21,,-2.1676
868388,KOPN,BUY,2,9.17,18.34,,-2.0080
868471,SHO,BUY,1,12.65,12.65,,-3.0000
868472,SHO,BUY,1,12.65,12.65,,-2.3905
868473,SHO,BUY,1,12.65,12.65,,-2.0140
868491,MRO,BUY,1,11.01,11.01,,-2.3805
868623,MNMD,SELL,19,5.53,105.07,0.25,2.1908
868680,GE,BUY,1,13.20,13.20,,-2.7516
868692,SNDL,BUY,20,0.93,18.57,,-2.5286
868749,GE,BUY,1,13.20,13.20,,-2.2871
868785,VLDR,SELL,1,15.90,15.90,0.06,2.5236
868830,AIKI,BUY,17,1.07,18.19,,-4.3589
868831,AIKI,BUY,17,1.07,18.19,,-3.0000
868832,AIKI,BUY,17,1.07,18.19,,-2.3805
869272,MNMD,BUY,3,5.51,16.53,,-2.3170
869273,MNMD,BUY,3,5.51,16.53,,-2.3170
869274,MNMD,BUY,3,5.51,16.53,,-2.0226
869311,UXIN,BUY,8,1.97,15.76,,-2.0030
869333,UXIN,BUY,8,1.96,15.68,,-2.4236
869334,UXIN,BUY,8,1.96,15.68,,-2.0499
869729,INO,SELL,3,7.13,21.39,0.09,2.2226
869834,RIBT,BUY,13,1.25,16.25,,-4.3589
870034,ALDX,BUY,1,13.21,13.21,,-2.1712
870038,ALDX,BUY,1,13.20,13.20,,-2.0731
870042,VXRT,BUY,2,6.57,13.14,,-2.4010
870043,VXRT,BUY,2,6.57,13.14,,-2.0303
870240,MNMD,SELL,9,5.55,49.95,0.36,2.2478
870251,KMI,BUY,1,16.95,16.95,,-3.6515
870252,KMI,BUY,1,16.95,16.95,,-2.7143
870382,NKLA,BUY,1,12.68,12.68,,-2.1935
870383,NKLA,BUY,1,12.68,12.68,,-2.2162
870587,FCEL,BUY,1,10.78,10.78,,-2.5556
870588,FCEL,BUY,1,10.78,10.78,,-2.1210
870672,F,BUY,1,12.35,12.35,,-4.3589
870757,UXIN,BUY,8,1.95,15.60,,-2.2361
870758,UXIN,BUY,8,1.95,15.60,,-2.0647
870809,SOS,BUY,3,4.69,14.07,,-2.4111
870810,SOS,BUY,3,4.69,14.07,,-2.1106
870827,SOS,BUY,3,4.68,14.04,,-2.2642
870829,SOS,BUY,3,4.68,14.04,,-2.0140
870851,VXRT,BUY,2,6.56,13.12,,-2.4233
870852,VXRT,BUY,2,6.56,13.12,,-2.0647
871075,HYLN,BUY,1,10.08,10.08,,-2.0647
871077,HYLN,BUY,1,10.07,10.07,,-2.7038
871141,XXII,BUY,2,5.45,10.90,,-2.0829
871281,FSM,BUY,2,6.46,12.92,,-2.4010
871284,EBON,BUY,3,4.53,13.59,,-3.1617
871583,SNDL,BUY,15,0.93,13.91,,-2.0500
871585,SNDL,BUY,15,0.93,13.91,,-2.0976
871649,ALDX,BUY,1,13.15,13.15,,-2.1732
871668,CTRM,BUY,24,0.58,13.83,,-2.0158
871935,GE,BUY,1,13.19,13.19,,-2.2439
871953,OCGN,BUY,1,10.70,10.70,,-4.3589
872006,VXRT,BUY,2,6.55,13.10,,-2.5495
872021,OPTT,BUY,5,2.65,13.25,,-2.6294
872075,CSPR,SELL,3,9.11,27.33,0.24,2.9355
872086,OPTT,BUY,5,2.65,13.25,,-2.1676
872109,SOS,SELL,21,4.69,98.49,-0.03,4.3589
872234,NOV,BUY,1,13.44,13.44,,-2.4111
872235,NOV,BUY,1,13.44,13.44,,-2.1106
872297,MNMD,BUY,2,5.52,11.04,,-2.0303
872391,MNMD,SELL,2,5.55,11.10,0.06,2.0175
872453,ABEO,BUY,8,1.77,14.16,,-2.2180
872456,NNDM,BUY,1,8.94,8.94,,-2.0405
872538,UXIN,BUY,7,1.94,13.58,,-3.0645
872539,UXIN,BUY,7,1.94,13.58,,-2.8295
872544,SNDL,SELL,241,0.93,223.65,-0.27,4.3589
872611,ALDX,BUY,1,13.13,13.13,,-2.0336
872627,MNMD,BUY,2,5.52,11.04,,-2.5024
872690,MNMD,BUY,2,5.52,11.04,,-2.1818
872723,UXIN,BUY,8,1.93,15.44,,-3.4374
872725,UXIN,BUY,8,1.93,15.44,,-2.6098
872768,GE,SELL,5,13.20,66.00,-0.01,2.6550
872913,NSPR,SELL,18,6.09,109.62,1.05,3.5263
872962,VXRT,BUY,2,6.55,13.10,,-2.1553
873061,NKLA,BUY,1,12.66,12.66,,-2.3286
873191,M,BUY,1,16.69,16.69,,-2.3590
873192,M,BUY,1,16.69,16.69,,-2.0080
873215,NKLA,BUY,1,12.65,12.65,,-2.7464
873216,NKLA,BUY,1,12.65,12.65,,-2.3679
873328,NKLA,BUY,1,12.65,12.65,,-2.0190
873607,WKHS,BUY,1,13.33,13.33,,-2.2961
873666,CTRM,SELL,380,0.58,219.49,-0.08,2.0462
873749,HIMX,BUY,1,14.58,14.58,,-2.7080
873809,CIDM,SELL,94,1.46,137.10,0.08,0.0000
873809,FUBO,SELL,8,21.94,175.50,-1.33,0.0000
873809,JAGX,SELL,28,1.67,46.71,0.23,0.0000
873809,XXII,SELL,2,5.44,10.89,-0.01,0.0000
873809,FSM,SELL,2,6.45,12.91,-0.01,0.0000
873809,OCG,SELL,69,6.44,444.60,0.63,0.0000
873809,UXIN,SELL,126,1.93,242.94,-4.46,0.0000
873809,FRSX,SELL,19,5.52,104.96,-0.67,0.0000
873809,F,SELL,1,12.33,12.33,-0.01,0.0000
873809,SHO,SELL,9,12.64,113.74,-0.17,0.0000
873809,ASTS,SELL,2,9.36,18.72,0.02,0.0000
873809,EDU,SELL,2,16.07,32.15,-0.03,0.0000
873809,HYLN,SELL,17,10.06,171.02,-0.75,0.0000
873809,EQT,SELL,7,18.74,131.19,-0.15,0.0000
873809,GTHX,SELL,6,22.68,136.06,-0.76,0.0000
873809,FE,SELL,1,36.68,36.68,-0.02,0.0000
873809,COG,SELL,4,16.59,66.37,-0.10,0.0000
873809,SQQQ,SELL,1,10.57,10.57,-0.00,0.0000
873809,EBON,SELL,19,4.53,85.98,-0.12,0.0000
873809,VGR,SELL,9,13.40,120.57,0.16,0.0000
873809,AMC,SELL,4,11.90,47.59,-0.03,0.0000
873809,ADT,SELL,18,9.60,172.81,-0.80,0.0000
873809,MRO,SELL,4,11.00,44.00,-0.05,0.0000
873809,MBT,SELL,2,8.54,17.07,-0.02,0.0000
873809,AG,SELL,1,15.96,15.96,-0.02,0.0000
873809,RWT,SELL,2,10.67,21.34,-0.00,0.0000
873809,KOPN,SELL,4,9.16,36.64,-0.06,0.0000
873809,CDEV,SELL,19,4.29,81.43,0.06,0.0000
873809,GOLD,SELL,6,21.99,131.93,-0.17,0.0000
873809,RKT,SELL,2,22.66,45.31,-0.04,0.0000
873809,TECK,SELL,1,22.38,22.38,-0.02,0.0000
873809,FEYE,SELL,1,20.86,20.86,0.06,0.0000
873809,TRVG,SELL,16,3.72,59.46,0.26,0.0000
873809,XNET,SELL,12,5.50,66.05,-0.15,0.0000
873809,ACB,SELL,10,8.70,87.01,0.03,0.0000
873809,SENS,SELL,10,2.19,21.88,0.08,0.0000
873809,JFIN,SELL,8,6.96,55.70,-0.52,0.0000
873809,EXPR,SELL,14,3.26,45.59,-0.05,0.0000
873809,NYCB,SELL,6,12.59,75.52,-0.02,0.0000
873809,NOV,SELL,2,13.43,26.85,-0.03,0.0000
873809,VBIV,SELL,14,3.09,43.22,-0.04,0.0000
873809,ASXC,SELL,38,2.31,87.69,-0.14,0.0000
873809,VTRS,SELL,1,13.40,13.40,-0.01,0.0000
873809,BLDP,SELL,1,22.51,22.51,-0.00,0.0000
873809,EOLS,SELL,4,9.28,37.12,-0.04,0.0000
873809,ERX,SELL,1,22.66,22.66,-0.04,0.0000
873809,NNDM,SELL,3,8.92,26.76,-0.10,0.0000
873809,RIBT,SELL,13,1.26,16.36,0.11,0.0000
873809,ICLN,SELL,4,24.57,98.26,-0.15,0.0000
873809,AR,SELL,1,9.82,9.82,-0.01,0.0000
873809,KMI,SELL,11,16.93,186.26,-0.41,0.0000
873809,LU,SELL,2,13.98,27.95,0.05,0.0000
873809,BKR,SELL,2,20.15,40.30,-0.04,0.0000
873809,MUX,SELL,49,1.15,56.29,0.19,0.0000
873809,AM,SELL,2,9.05,18.10,-0.02,0.0000
873809,PSFE,SELL,1,13.99,13.99,0.01,0.0000
873809,RRC,SELL,8,9.70,77.60,-0.10,0.0000
873809,DVN,SELL,2,22.08,44.16,-0.12,0.0000
873809,RF,SELL,1,21.06,21.06,-0.02,0.0000
873809,TTOO,SELL,39,1.51,58.83,-0.06,0.0000
873809,CCJ,SELL,3,16.63,49.90,-0.02,0.0000
873809,OPTT,SELL,10,2.65,26.47,-0.03,0.0000
873809,WISH,SELL,3,14.93,44.78,-0.10,0.0000
873809,FTI,SELL,2,7.05,14.10,-0.01,0.0000
873809,ETTX,SELL,27,2.12,57.18,-0.24,0.0000
873809,ABEO,SELL,8,1.77,14.15,-0.01,0.0000
873809,HIMX,SELL,1,14.57,14.57,-0.01,0.0000
873809,EGO,SELL,12,10.98,131.75,-0.13,0.0000
873809,CTXR,SELL,34,2.01,68.27,-0.03,0.0000
873809,FLDM,SELL,9,4.87,43.79,-0.08,0.0000
873809,WKHS,SELL,3,13.32,39.95,-0.10,0.0000
873809,AAL,SELL,8,21.79,174.31,-0.51,0.0000
873809,TIGR,SELL,3,21.69,65.06,-0.03,0.0000
873809,M,SELL,5,16.67,83.37,-0.11,0.0000
873809,SUNW,SELL,1,12.86,12.86,-0.01,0.0000
873809,AIKI,SELL,51,1.07,54.52,-0.05,0.0000
873809,ACST,SELL,73,0.56,40.91,0.03,0.0000
873809,MNMD,SELL,4,5.54,22.18,0.10,0.0000
873809,UVXY,SELL,32,4.58,146.41,-0.15,0.0000
873809,PCG,SELL,12,10.72,128.63,-0.36,0.0000
873809,ADMA,SELL,18,1.84,33.18,-0.03,0.0000
873809,VXRT,SELL,15,6.54,98.15,-0.25,0.0000
